career_name,career_category,interest_name,relevance_weight,review_status,source_type,source_reference
Recruitment Consultant,"People, Organisation, Operations and Supply Chain",Talent Acquisition,5,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 222231 (Recruitment Consultant); ESCO 1.2.1: http://data.europa.eu/esco/occupation/068370e0-9c27-4814-87d0-44fbb3140815 (recruitment consultant); O*NET Database 31.0: 13-1071.00 (Human Resources Specialists)
Recruitment Consultant,"People, Organisation, Operations and Supply Chain",Candidate Sourcing,5,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 222231 (Recruitment Consultant); ESCO 1.2.1: http://data.europa.eu/esco/occupation/068370e0-9c27-4814-87d0-44fbb3140815 (recruitment consultant); O*NET Database 31.0: 13-1071.00 (Human Resources Specialists)
Recruitment Consultant,"People, Organisation, Operations and Supply Chain",Interviewing,4,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 222231 (Recruitment Consultant); ESCO 1.2.1: http://data.europa.eu/esco/occupation/068370e0-9c27-4814-87d0-44fbb3140815 (recruitment consultant); O*NET Database 31.0: 13-1071.00 (Human Resources Specialists)
Recruitment Consultant,"People, Organisation, Operations and Supply Chain",Employer Relations,4,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 222231 (Recruitment Consultant); ESCO 1.2.1: http://data.europa.eu/esco/occupation/068370e0-9c27-4814-87d0-44fbb3140815 (recruitment consultant); O*NET Database 31.0: 13-1071.00 (Human Resources Specialists)
Recruitment Consultant,"People, Organisation, Operations and Supply Chain",Candidate Assessment,4,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 222231 (Recruitment Consultant); ESCO 1.2.1: http://data.europa.eu/esco/occupation/068370e0-9c27-4814-87d0-44fbb3140815 (recruitment consultant); O*NET Database 31.0: 13-1071.00 (Human Resources Specialists)
Recruitment Consultant,"People, Organisation, Operations and Supply Chain",Human Resources,4,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 222231 (Recruitment Consultant); ESCO 1.2.1: http://data.europa.eu/esco/occupation/068370e0-9c27-4814-87d0-44fbb3140815 (recruitment consultant); O*NET Database 31.0: 13-1071.00 (Human Resources Specialists)
Recruitment Consultant,"People, Organisation, Operations and Supply Chain",Workforce Planning,3,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 222231 (Recruitment Consultant); ESCO 1.2.1: http://data.europa.eu/esco/occupation/068370e0-9c27-4814-87d0-44fbb3140815 (recruitment consultant); O*NET Database 31.0: 13-1071.00 (Human Resources Specialists)
Recruitment Consultant,"People, Organisation, Operations and Supply Chain",Career Guidance,3,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 222231 (Recruitment Consultant); ESCO 1.2.1: http://data.europa.eu/esco/occupation/068370e0-9c27-4814-87d0-44fbb3140815 (recruitment consultant); O*NET Database 31.0: 13-1071.00 (Human Resources Specialists)
Recruitment Consultant,"People, Organisation, Operations and Supply Chain",People Communication,3,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 222231 (Recruitment Consultant); ESCO 1.2.1: http://data.europa.eu/esco/occupation/068370e0-9c27-4814-87d0-44fbb3140815 (recruitment consultant); O*NET Database 31.0: 13-1071.00 (Human Resources Specialists)
Supply Chain Analyst,"People, Organisation, Operations and Supply Chain",Supply Chain,5,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 223434 (Supply Chain Analyst); ESCO 1.2.1: http://data.europa.eu/esco/occupation/51cd3a7a-eae6-4dc6-9f24-179d7ec6d230 (logistics analyst); O*NET Database 31.0: 13-1081.02 (Logistics Analysts)
Supply Chain Analyst,"People, Organisation, Operations and Supply Chain",Logistics,5,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 223434 (Supply Chain Analyst); ESCO 1.2.1: http://data.europa.eu/esco/occupation/51cd3a7a-eae6-4dc6-9f24-179d7ec6d230 (logistics analyst); O*NET Database 31.0: 13-1081.02 (Logistics Analysts)
Supply Chain Analyst,"People, Organisation, Operations and Supply Chain",Inventory Management,5,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 223434 (Supply Chain Analyst); ESCO 1.2.1: http://data.europa.eu/esco/occupation/51cd3a7a-eae6-4dc6-9f24-179d7ec6d230 (logistics analyst); O*NET Database 31.0: 13-1081.02 (Logistics Analysts)
Supply Chain Analyst,"People, Organisation, Operations and Supply Chain",Supply Chain Analytics,4,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 223434 (Supply Chain Analyst); ESCO 1.2.1: http://data.europa.eu/esco/occupation/51cd3a7a-eae6-4dc6-9f24-179d7ec6d230 (logistics analyst); O*NET Database 31.0: 13-1081.02 (Logistics Analysts)
Supply Chain Analyst,"People, Organisation, Operations and Supply Chain",Procurement,4,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 223434 (Supply Chain Analyst); ESCO 1.2.1: http://data.europa.eu/esco/occupation/51cd3a7a-eae6-4dc6-9f24-179d7ec6d230 (logistics analyst); O*NET Database 31.0: 13-1081.02 (Logistics Analysts)
Supply Chain Analyst,"People, Organisation, Operations and Supply Chain",Demand Planning,4,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 223434 (Supply Chain Analyst); ESCO 1.2.1: http://data.europa.eu/esco/occupation/51cd3a7a-eae6-4dc6-9f24-179d7ec6d230 (logistics analyst); O*NET Database 31.0: 13-1081.02 (Logistics Analysts)
Supply Chain Analyst,"People, Organisation, Operations and Supply Chain",Process Improvement,4,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 223434 (Supply Chain Analyst); ESCO 1.2.1: http://data.europa.eu/esco/occupation/51cd3a7a-eae6-4dc6-9f24-179d7ec6d230 (logistics analyst); O*NET Database 31.0: 13-1081.02 (Logistics Analysts)
Supply Chain Analyst,"People, Organisation, Operations and Supply Chain",Risk Analysis,3,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 223434 (Supply Chain Analyst); ESCO 1.2.1: http://data.europa.eu/esco/occupation/51cd3a7a-eae6-4dc6-9f24-179d7ec6d230 (logistics analyst); O*NET Database 31.0: 13-1081.02 (Logistics Analysts)
Supply Chain Analyst,"People, Organisation, Operations and Supply Chain",Data Analysis,3,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 223434 (Supply Chain Analyst); ESCO 1.2.1: http://data.europa.eu/esco/occupation/51cd3a7a-eae6-4dc6-9f24-179d7ec6d230 (logistics analyst); O*NET Database 31.0: 13-1081.02 (Logistics Analysts)
Supply Chain Analyst,"People, Organisation, Operations and Supply Chain",Operations Management,3,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 223434 (Supply Chain Analyst); ESCO 1.2.1: http://data.europa.eu/esco/occupation/51cd3a7a-eae6-4dc6-9f24-179d7ec6d230 (logistics analyst); O*NET Database 31.0: 13-1081.02 (Logistics Analysts)
Workplace Relations Adviser,"People, Organisation, Operations and Supply Chain",Employee Relations,5,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 222132 (Workplace Relations Adviser); ESCO 1.2.1: http://data.europa.eu/esco/occupation/20b9f370-6b56-4679-8c06-c23b866a5bd0 (labour relations officer); O*NET Database 31.0: 13-1075.00 (Labor Relations Specialists)
Workplace Relations Adviser,"People, Organisation, Operations and Supply Chain",Workplace Relations,5,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 222132 (Workplace Relations Adviser); ESCO 1.2.1: http://data.europa.eu/esco/occupation/20b9f370-6b56-4679-8c06-c23b866a5bd0 (labour relations officer); O*NET Database 31.0: 13-1075.00 (Labor Relations Specialists)
Workplace Relations Adviser,"People, Organisation, Operations and Supply Chain",Employment Law,5,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 222132 (Workplace Relations Adviser); ESCO 1.2.1: http://data.europa.eu/esco/occupation/20b9f370-6b56-4679-8c06-c23b866a5bd0 (labour relations officer); O*NET Database 31.0: 13-1075.00 (Labor Relations Specialists)
Workplace Relations Adviser,"People, Organisation, Operations and Supply Chain",Dispute Resolution,4,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 222132 (Workplace Relations Adviser); ESCO 1.2.1: http://data.europa.eu/esco/occupation/20b9f370-6b56-4679-8c06-c23b866a5bd0 (labour relations officer); O*NET Database 31.0: 13-1075.00 (Labor Relations Specialists)
Workplace Relations Adviser,"People, Organisation, Operations and Supply Chain",HR Policy,4,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 222132 (Workplace Relations Adviser); ESCO 1.2.1: http://data.europa.eu/esco/occupation/20b9f370-6b56-4679-8c06-c23b866a5bd0 (labour relations officer); O*NET Database 31.0: 13-1075.00 (Labor Relations Specialists)
Workplace Relations Adviser,"People, Organisation, Operations and Supply Chain",Workplace Compliance,4,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 222132 (Workplace Relations Adviser); ESCO 1.2.1: http://data.europa.eu/esco/occupation/20b9f370-6b56-4679-8c06-c23b866a5bd0 (labour relations officer); O*NET Database 31.0: 13-1075.00 (Labor Relations Specialists)
Workplace Relations Adviser,"People, Organisation, Operations and Supply Chain",Negotiation,4,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 222132 (Workplace Relations Adviser); ESCO 1.2.1: http://data.europa.eu/esco/occupation/20b9f370-6b56-4679-8c06-c23b866a5bd0 (labour relations officer); O*NET Database 31.0: 13-1075.00 (Labor Relations Specialists)
Workplace Relations Adviser,"People, Organisation, Operations and Supply Chain",Human Resources,3,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 222132 (Workplace Relations Adviser); ESCO 1.2.1: http://data.europa.eu/esco/occupation/20b9f370-6b56-4679-8c06-c23b866a5bd0 (labour relations officer); O*NET Database 31.0: 13-1075.00 (Labor Relations Specialists)
Workplace Relations Adviser,"People, Organisation, Operations and Supply Chain",Organisational Policy,3,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 222132 (Workplace Relations Adviser); ESCO 1.2.1: http://data.europa.eu/esco/occupation/20b9f370-6b56-4679-8c06-c23b866a5bd0 (labour relations officer); O*NET Database 31.0: 13-1075.00 (Labor Relations Specialists)
Workplace Relations Adviser,"People, Organisation, Operations and Supply Chain",Client Advisory,3,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 222132 (Workplace Relations Adviser); ESCO 1.2.1: http://data.europa.eu/esco/occupation/20b9f370-6b56-4679-8c06-c23b866a5bd0 (labour relations officer); O*NET Database 31.0: 13-1075.00 (Labor Relations Specialists)
Cloud Engineer,Software and Information Technology,Cloud Computing,5,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 273331 (Cloud Engineer); ESCO 1.2.1: http://data.europa.eu/esco/occupation/349ee6f6-c295-4c38-9b98-48765b55280e (cloud engineer); O*NET Database 31.0: 15-1299.08 (Computer Systems Engineers/Architects)
Cloud Engineer,Software and Information Technology,Cloud Infrastructure,5,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 273331 (Cloud Engineer); ESCO 1.2.1: http://data.europa.eu/esco/occupation/349ee6f6-c295-4c38-9b98-48765b55280e (cloud engineer); O*NET Database 31.0: 15-1299.08 (Computer Systems Engineers/Architects)
Cloud Engineer,Software and Information Technology,Infrastructure Automation,5,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 273331 (Cloud Engineer); ESCO 1.2.1: http://data.europa.eu/esco/occupation/349ee6f6-c295-4c38-9b98-48765b55280e (cloud engineer); O*NET Database 31.0: 15-1299.08 (Computer Systems Engineers/Architects)
Cloud Engineer,Software and Information Technology,Distributed Systems,4,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 273331 (Cloud Engineer); ESCO 1.2.1: http://data.europa.eu/esco/occupation/349ee6f6-c295-4c38-9b98-48765b55280e (cloud engineer); O*NET Database 31.0: 15-1299.08 (Computer Systems Engineers/Architects)
Cloud Engineer,Software and Information Technology,Platform Engineering,4,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 273331 (Cloud Engineer); ESCO 1.2.1: http://data.europa.eu/esco/occupation/349ee6f6-c295-4c38-9b98-48765b55280e (cloud engineer); O*NET Database 31.0: 15-1299.08 (Computer Systems Engineers/Architects)
Cloud Engineer,Software and Information Technology,Cloud Security,4,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 273331 (Cloud Engineer); ESCO 1.2.1: http://data.europa.eu/esco/occupation/349ee6f6-c295-4c38-9b98-48765b55280e (cloud engineer); O*NET Database 31.0: 15-1299.08 (Computer Systems Engineers/Architects)
Cloud Engineer,Software and Information Technology,DevOps,4,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 273331 (Cloud Engineer); ESCO 1.2.1: http://data.europa.eu/esco/occupation/349ee6f6-c295-4c38-9b98-48765b55280e (cloud engineer); O*NET Database 31.0: 15-1299.08 (Computer Systems Engineers/Architects)
Cloud Engineer,Software and Information Technology,Networking,3,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 273331 (Cloud Engineer); ESCO 1.2.1: http://data.europa.eu/esco/occupation/349ee6f6-c295-4c38-9b98-48765b55280e (cloud engineer); O*NET Database 31.0: 15-1299.08 (Computer Systems Engineers/Architects)
Cloud Engineer,Software and Information Technology,Systems Administration,3,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 273331 (Cloud Engineer); ESCO 1.2.1: http://data.europa.eu/esco/occupation/349ee6f6-c295-4c38-9b98-48765b55280e (cloud engineer); O*NET Database 31.0: 15-1299.08 (Computer Systems Engineers/Architects)
Cloud Engineer,Software and Information Technology,Reliability Engineering,3,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 273331 (Cloud Engineer); ESCO 1.2.1: http://data.europa.eu/esco/occupation/349ee6f6-c295-4c38-9b98-48765b55280e (cloud engineer); O*NET Database 31.0: 15-1299.08 (Computer Systems Engineers/Architects)
DevOps Engineer,Software and Information Technology,DevOps,5,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 273332 (DevOps Engineer); ESCO 1.2.1: http://data.europa.eu/esco/occupation/cc867bee-ab5c-427f-9244-f7a204d9574b (cloud DevOps engineer); O*NET Database 31.0: 15-1252.00 (Software Developers)
DevOps Engineer,Software and Information Technology,Continuous Integration and Delivery,5,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 273332 (DevOps Engineer); ESCO 1.2.1: http://data.europa.eu/esco/occupation/cc867bee-ab5c-427f-9244-f7a204d9574b (cloud DevOps engineer); O*NET Database 31.0: 15-1252.00 (Software Developers)
DevOps Engineer,Software and Information Technology,Infrastructure Automation,5,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 273332 (DevOps Engineer); ESCO 1.2.1: http://data.europa.eu/esco/occupation/cc867bee-ab5c-427f-9244-f7a204d9574b (cloud DevOps engineer); O*NET Database 31.0: 15-1252.00 (Software Developers)
DevOps Engineer,Software and Information Technology,Platform Engineering,4,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 273332 (DevOps Engineer); ESCO 1.2.1: http://data.europa.eu/esco/occupation/cc867bee-ab5c-427f-9244-f7a204d9574b (cloud DevOps engineer); O*NET Database 31.0: 15-1252.00 (Software Developers)
DevOps Engineer,Software and Information Technology,Cloud Computing,4,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 273332 (DevOps Engineer); ESCO 1.2.1: http://data.europa.eu/esco/occupation/cc867bee-ab5c-427f-9244-f7a204d9574b (cloud DevOps engineer); O*NET Database 31.0: 15-1252.00 (Software Developers)
DevOps Engineer,Software and Information Technology,Monitoring and Observability,4,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 273332 (DevOps Engineer); ESCO 1.2.1: http://data.europa.eu/esco/occupation/cc867bee-ab5c-427f-9244-f7a204d9574b (cloud DevOps engineer); O*NET Database 31.0: 15-1252.00 (Software Developers)
DevOps Engineer,Software and Information Technology,Reliability Engineering,4,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 273332 (DevOps Engineer); ESCO 1.2.1: http://data.europa.eu/esco/occupation/cc867bee-ab5c-427f-9244-f7a204d9574b (cloud DevOps engineer); O*NET Database 31.0: 15-1252.00 (Software Developers)
DevOps Engineer,Software and Information Technology,Software Delivery,3,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 273332 (DevOps Engineer); ESCO 1.2.1: http://data.europa.eu/esco/occupation/cc867bee-ab5c-427f-9244-f7a204d9574b (cloud DevOps engineer); O*NET Database 31.0: 15-1252.00 (Software Developers)
DevOps Engineer,Software and Information Technology,Systems Administration,3,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 273332 (DevOps Engineer); ESCO 1.2.1: http://data.europa.eu/esco/occupation/cc867bee-ab5c-427f-9244-f7a204d9574b (cloud DevOps engineer); O*NET Database 31.0: 15-1252.00 (Software Developers)
DevOps Engineer,Software and Information Technology,Collaboration and Operations,3,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 273332 (DevOps Engineer); ESCO 1.2.1: http://data.europa.eu/esco/occupation/cc867bee-ab5c-427f-9244-f7a204d9574b (cloud DevOps engineer); O*NET Database 31.0: 15-1252.00 (Software Developers)
ICT Business Analyst,Software and Information Technology,Business Analysis,5,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 273232 (ICT Business Analyst); ESCO 1.2.1: http://data.europa.eu/esco/occupation/fe0fa514-b48d-4a53-9757-a283c0baacf0 (ICT business analyst); O*NET Database 31.0: 15-1211.00 (Computer Systems Analysts)
ICT Business Analyst,Software and Information Technology,Requirements Analysis,5,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 273232 (ICT Business Analyst); ESCO 1.2.1: http://data.europa.eu/esco/occupation/fe0fa514-b48d-4a53-9757-a283c0baacf0 (ICT business analyst); O*NET Database 31.0: 15-1211.00 (Computer Systems Analysts)
ICT Business Analyst,Software and Information Technology,Systems Analysis,5,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 273232 (ICT Business Analyst); ESCO 1.2.1: http://data.europa.eu/esco/occupation/fe0fa514-b48d-4a53-9757-a283c0baacf0 (ICT business analyst); O*NET Database 31.0: 15-1211.00 (Computer Systems Analysts)
ICT Business Analyst,Software and Information Technology,Process Improvement,4,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 273232 (ICT Business Analyst); ESCO 1.2.1: http://data.europa.eu/esco/occupation/fe0fa514-b48d-4a53-9757-a283c0baacf0 (ICT business analyst); O*NET Database 31.0: 15-1211.00 (Computer Systems Analysts)
ICT Business Analyst,Software and Information Technology,Stakeholder Engagement,4,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 273232 (ICT Business Analyst); ESCO 1.2.1: http://data.europa.eu/esco/occupation/fe0fa514-b48d-4a53-9757-a283c0baacf0 (ICT business analyst); O*NET Database 31.0: 15-1211.00 (Computer Systems Analysts)
ICT Business Analyst,Software and Information Technology,Solution Design,4,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 273232 (ICT Business Analyst); ESCO 1.2.1: http://data.europa.eu/esco/occupation/fe0fa514-b48d-4a53-9757-a283c0baacf0 (ICT business analyst); O*NET Database 31.0: 15-1211.00 (Computer Systems Analysts)
ICT Business Analyst,Software and Information Technology,Digital Transformation,4,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 273232 (ICT Business Analyst); ESCO 1.2.1: http://data.europa.eu/esco/occupation/fe0fa514-b48d-4a53-9757-a283c0baacf0 (ICT business analyst); O*NET Database 31.0: 15-1211.00 (Computer Systems Analysts)
ICT Business Analyst,Software and Information Technology,Data Analysis,3,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 273232 (ICT Business Analyst); ESCO 1.2.1: http://data.europa.eu/esco/occupation/fe0fa514-b48d-4a53-9757-a283c0baacf0 (ICT business analyst); O*NET Database 31.0: 15-1211.00 (Computer Systems Analysts)
ICT Business Analyst,Software and Information Technology,Project Planning,3,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 273232 (ICT Business Analyst); ESCO 1.2.1: http://data.europa.eu/esco/occupation/fe0fa514-b48d-4a53-9757-a283c0baacf0 (ICT business analyst); O*NET Database 31.0: 15-1211.00 (Computer Systems Analysts)
ICT Business Analyst,Software and Information Technology,Business Decision Support,3,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 273232 (ICT Business Analyst); ESCO 1.2.1: http://data.europa.eu/esco/occupation/fe0fa514-b48d-4a53-9757-a283c0baacf0 (ICT business analyst); O*NET Database 31.0: 15-1211.00 (Computer Systems Analysts)
Software Engineer,Software and Information Technology,Software Development,5,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 273333 (Software Engineer); ESCO 1.2.1: http://data.europa.eu/esco/occupation/f2b15a0e-e65a-438a-affb-29b9d50b77d1 (software developer); O*NET Database 31.0: 15-1252.00 (Software Developers)
Software Engineer,Software and Information Technology,Software Architecture,5,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 273333 (Software Engineer); ESCO 1.2.1: http://data.europa.eu/esco/occupation/f2b15a0e-e65a-438a-affb-29b9d50b77d1 (software developer); O*NET Database 31.0: 15-1252.00 (Software Developers)
Software Engineer,Software and Information Technology,Application Development,5,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 273333 (Software Engineer); ESCO 1.2.1: http://data.europa.eu/esco/occupation/f2b15a0e-e65a-438a-affb-29b9d50b77d1 (software developer); O*NET Database 31.0: 15-1252.00 (Software Developers)
Software Engineer,Software and Information Technology,Systems Design,4,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 273333 (Software Engineer); ESCO 1.2.1: http://data.europa.eu/esco/occupation/f2b15a0e-e65a-438a-affb-29b9d50b77d1 (software developer); O*NET Database 31.0: 15-1252.00 (Software Developers)
Software Engineer,Software and Information Technology,Testing and Quality Assurance,4,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 273333 (Software Engineer); ESCO 1.2.1: http://data.europa.eu/esco/occupation/f2b15a0e-e65a-438a-affb-29b9d50b77d1 (software developer); O*NET Database 31.0: 15-1252.00 (Software Developers)
Software Engineer,Software and Information Technology,Programming and Automation,4,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 273333 (Software Engineer); ESCO 1.2.1: http://data.europa.eu/esco/occupation/f2b15a0e-e65a-438a-affb-29b9d50b77d1 (software developer); O*NET Database 31.0: 15-1252.00 (Software Developers)
Software Engineer,Software and Information Technology,Database Systems,4,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 273333 (Software Engineer); ESCO 1.2.1: http://data.europa.eu/esco/occupation/f2b15a0e-e65a-438a-affb-29b9d50b77d1 (software developer); O*NET Database 31.0: 15-1252.00 (Software Developers)
Software Engineer,Software and Information Technology,Cloud Computing,3,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 273333 (Software Engineer); ESCO 1.2.1: http://data.europa.eu/esco/occupation/f2b15a0e-e65a-438a-affb-29b9d50b77d1 (software developer); O*NET Database 31.0: 15-1252.00 (Software Developers)
Software Engineer,Software and Information Technology,DevOps,3,approved,gradnavi_review,GradNavi-reviewed detailed Interest mapping based on the Career description and approved occupation references: ABS OSCA 2024 Version 1.0: 273333 (Software Engineer); ESCO 1.2.1: http://data.europa.eu/esco/occupation/f2b15a0e-e65a-438a-affb-29b9d50b77d1 (software developer); O*NET Database 31.0: 15-1252.00 (Software Developers)
